,pv
803,179463956.0388061
804,140864718.46477795
805,464217798.82419175
806,202830748.78976336
807,249339170.74555254
808,176006507.3853069
809,294023903.7130634
810,132280004.82860997
811,210574081.22120714
812,250195427.08438978
813,132373014.90297589
814,106027001.43824069
815,530793185.03373986
816,154435850.586608
817,155402592.19518983
818,204254663.12218562
819,144340297.2864376
820,345895142.9168952
821,234164205.03358895
822,445920784.0316417
823,264118003.35562494
824,138678950.29434818
825,167414562.52030933
826,183739409.9244278
827,272553181.5256028
828,110469059.96081713
829,245415017.64880916
830,139225272.7817091
831,192318938.0823298
832,278417285.1722467
833,171925524.37758508
834,242095909.55720735
835,219468676.28973708
836,651243212.514731
837,167972842.64544117
838,179703430.71598715
839,180465680.3770829
840,90618207.55301031
841,136649585.38783956
842,166254374.9504189
843,196812303.79350895
844,140627704.075428
845,214287707.7363425
846,195997055.21249202
847,204441484.7551167
848,277942266.05323553
849,122371643.8189783
850,94034837.23662138
851,161974882.1410146
852,135809301.72469875
853,256852952.54564667
854,192052881.09804899
855,178760107.48686254
856,127786874.49166025
857,173236417.15982327
858,170745827.8766337
859,190943452.56976023
860,163793724.84215337
861,98787977.32361138
862,755614177.4593936
863,756637272.4338161
864,99269251.20180222
865,189287564.89573294
866,148380414.47134387
867,266836675.40247208
868,220457661.19025084
869,240192343.65690035
870,169075183.56397828
871,167142801.39201534
872,125755037.67370811
873,120955743.27295244
874,141946012.09318107
875,217587249.03144175
876,233946496.13902858
877,166671886.39294457
878,131086339.54701476
879,196869173.47519368
880,141510252.0766985
881,241640037.19091958
882,592365171.5671659
883,540605041.2630726
884,227046745.0309224
885,316570483.48053426
886,295984494.5064687
887,272305660.65984756
888,695872358.1628551
889,113938683.90997854
890,208804794.220045
891,345594460.6717639
892,180853546.17015186
893,78852295.61763863
894,170691838.09743103
895,462418214.6823899
896,191319273.21944445
897,378749573.2918702
898,165488081.30098537
899,324106681.8641281
900,377476848.1112823
901,237132216.34546646
902,288919845.31022507
903,131941450.49662429
904,224520608.84333256
905,205607161.39075467
906,274153705.71078956
907,169308754.10217053
908,164143645.00151885
909,192145277.69208845
910,178352775.28183544
911,236556327.18074638
912,171762202.98776305
913,112187891.013766
914,630298221.8111807
915,202032062.24355072
916,200457109.74657682
917,608142366.4503609
918,166861420.39993533
919,595720193.6204927
920,252001198.86195564
921,315984266.729403
922,289764872.67157125
