,pv
2642,84258090.54546763
2643,209486678.50216722
2644,171524777.67315507
2645,178627475.8184694
2646,269681755.49530303
2647,244470410.3798742
2648,194236630.48111078
2649,431681363.93553364
2650,113444439.45425962
2651,424517437.819611
2652,192232441.39601547
2653,179205377.56809765
2654,142558431.83355135
2655,170578952.7801326
2656,213402058.0584688
2657,356781562.3304934
2658,134264442.93813446
2659,227237690.09618306
2660,173620840.20313686
2661,522726019.3166979
2662,588191260.2852672
2663,275348344.36501473
2664,229883475.3724666
2665,313997207.3018646
2666,422243290.2096926
2667,158451557.8607349
2668,360640679.3089057
2669,321914757.8374778
2670,238877244.4919508
2671,247439962.9755589
2672,200878368.63726425
2673,153888899.28753632
2674,289370037.28238213
2675,179452582.13285023
2676,201016463.68915224
2677,196648669.22099805
2678,150585889.8908171
2679,219668069.76320288
2680,222060857.36842063
2681,147320832.4696991
2682,179860106.0777293
2683,205199799.80551806
2684,531203488.66381025
2685,161976474.8367067
2686,187541290.59671527
2687,247764391.20700032
2688,175985108.76322904
2689,139928054.82016465
2690,202081253.77471253
2691,139810373.12119493
2692,192556742.8292644
2693,140146037.0917658
2694,114845252.27665904
2695,143829357.3093605
2696,171107173.29733452
2697,293235690.7725643
2698,211437555.76509377
2699,131734804.9498464
2700,319279021.7590297
2701,274256729.3470845
2702,152991438.18944773
2703,214830546.40727288
2704,251239273.31555033
2705,415485926.48572296
2706,154246675.1897432
2707,106957426.1357224
2708,122557200.98643503
2709,274248088.7267043
2710,203942926.97889245
2711,250672730.11974046
2712,316967616.53612673
2713,687012252.1549462
2714,258803866.88442656
2715,125910951.06261915
2716,465071963.1366022
2717,190321415.05671462
2718,213532561.643058
2719,208680170.23518664
2720,309446343.37582904
2721,531550191.762273
2722,185593486.20594853
2723,745321970.8385228
2724,358915538.15728503
2725,313990920.70668536
2726,171667787.82208884
2727,234760106.1303129
2728,270973861.2839402
2729,201118216.02125263
2730,176767469.40076032
2731,104700785.37000266
2732,149689841.1425944
2733,157145529.63237724
2734,199252378.12962773
2735,171976501.0256191
2736,98833131.52069128
2737,244533119.3582233
2738,182732319.64205417
2739,418122476.77179766
2740,190581498.85603628
2741,297541039.45249176
2742,132255657.53966968
2743,143032415.55705506
2744,158056128.38344505
2745,196900723.2307259
2746,350084702.6216294
2747,249988047.04013273
2748,226290828.15377754
2749,277305563.949132
2750,129528189.6287286
2751,161698697.5041299
2752,154803476.49881524
2753,208190789.88538027
2754,344896522.2671501
2755,177346930.8367927
2756,142480294.55935287
2757,291070438.637402
2758,152834164.73788834
2759,282571097.4351668
2760,159280750.59241372
2761,221394306.5458687
2762,107510054.11035568
2763,88037596.02668938
2764,147454984.6718582
2765,298089376.4149432
2766,225167285.70825982
2767,142686350.1727818
2768,149319181.90993646
2769,178219465.6679147
2770,190766371.96058097
2771,143323931.99269778
2772,476209713.6235388
2773,234105485.37290496
2774,89281387.16053157
2775,148194784.06966165
2776,110913142.13005733
2777,932908760.2438451
2778,193739659.37076905
2779,110718196.13274093
2780,161952627.10405713
2781,143641829.77124086
2782,118410395.07453534
2783,157492293.2441394
2784,330138026.509158
2785,470714492.2617698
2786,165118069.6466758
2787,184698151.41284496
2788,164674930.9523279
2789,296917522.5237144
2790,426776178.3327767
2791,192249113.09086525
2792,122502860.70476772
2793,189840635.09142175
2794,159879521.7190644
2795,220548800.43352985
2796,168165425.9365618
2797,99419184.21448089
2798,240398058.6208177
2799,330277309.42300135
2800,201904130.27854794
2801,208793921.46156636
2802,193519635.1111103
2803,185793734.75521055
2804,186777787.02843317
2805,772659848.7210044
2806,163068737.85824212
2807,223401796.5403955
2808,257345392.45770934
2809,318046316.2922566
2810,151896849.2897383
2811,161682995.17475423
2812,226939076.11118364
2813,686733881.3343738
2814,153675948.6096362
2815,126904292.89576781
2816,141287326.9701171
2817,182808205.24026966
2818,220983505.89472672
2819,155259944.4149458
2820,151304133.44347873
2821,204933422.15338084
2822,162332556.147636
2823,126753604.30025016
2824,201337207.45969835
2825,137132159.67192462
2826,182218293.82795155
2827,156633778.74317855
2828,210807240.48066866
2829,179664167.4481391
2830,251678528.42308998
2831,118418124.26997137
2832,323971277.55024904
2833,520589305.1583462
2834,231216703.79235044
2835,112242676.60805564
2836,242011985.97061536
2837,226332675.895455
2838,330538213.6143636
2839,145101524.0749962
2840,264105914.65374035
2841,280348174.4928061
2842,159843340.5871678
2843,228236531.95810714
2844,234241685.61814833
2845,114149314.43939121
2846,135567946.42850837
2847,98619925.315819
2848,303526835.8754185
2849,263358356.75589323
2850,323057262.1484036
2851,214713511.11871496
2852,315128904.1585873
2853,151689600.6672976
2854,154142736.5537642
2855,135952364.799798
2856,178848464.62510395
2857,317101442.86411875
2858,176926731.27747306
2859,346493845.35895777
2860,473350007.8340958
2861,137016133.76547053
2862,149371991.2066015
2863,130475870.34113295
2864,113534229.82437257
2865,529925678.54180855
2866,180445391.17875373
2867,210389303.90779185
2868,112971312.2294712
2869,415406036.5800598
2870,185918132.2676063
2871,520639898.55590755
2872,136350815.61520502
2873,221068161.1172801
2874,240964543.1692389
2875,330012934.89170176
2876,216808980.02175376
2877,228493308.80457148
2878,244508695.56111163
2879,230916933.68591246
2880,142914244.83425996
2881,123157804.93798788
2882,179748876.89225712
2883,120124424.35674994
2884,333755625.242211
2885,202745253.82077718
2886,269685788.2718031
2887,765731665.2435088
2888,179770959.24557224
2889,352722189.3708717
2890,150930668.725788
2891,174643620.55990025
2892,375844029.6874672
2893,135925656.53559366
2894,142748314.41201264
2895,203136407.3292347
2896,172553728.60979697
2897,265646016.82542416
2898,185879112.4982714
2899,200511708.29142222
2900,436005032.76769304
2901,713101176.6692531
2902,236617901.43621883
2903,216767457.97837025
2904,383811048.9004596
2905,325739415.79878503
2906,79489160.88972831
2907,260929294.76413694
2908,182405361.26985613
2909,132189124.7312142
2910,178126724.83876193
2911,138588288.10771987
2912,183530234.77399492
2913,184805375.99366155
2914,333380113.99145514
2915,221119241.86496073
2916,385420148.19339204
2917,235580403.5684954
2918,152298391.2626933
2919,368463531.762832
2920,77194368.56357746
2921,145766594.09700492
2922,196872484.9346132
2923,154566036.42945403
2924,262994130.23741353
2925,190911134.65548953
2926,111391908.71694174
2927,144617606.64883545
2928,188747971.66582936
2929,179128198.41489285
2930,178977708.7677071
2931,197225433.57478133
2932,392622596.8390389
2933,155389576.26764476
2934,385488577.59866685
2935,117335973.81985939
2936,119631340.62974398
2937,263297149.71435344
2938,297476691.3395817
2939,339589569.6793481
2940,207813389.48744196
2941,196514093.077468
2942,136760158.07964212
2943,180886648.45080876
2944,270832260.4187719
2945,140324355.86557063
2946,745521255.6179935
2947,210468502.12950078
2948,204475255.75822327
2949,553864698.9185984
2950,167830222.36680084
2951,151634556.478131
2952,484207464.08715266
2953,179971306.99690083
2954,156412599.7928149
2955,436819389.7868033
2956,199020852.91024354
2957,201455386.95099974
2958,205143218.71303982
2959,198095104.8645362
2960,558106630.3875877
2961,214828459.27943465
2962,143000159.015439
2963,139469963.98809105
2964,312178985.26212037
2965,243162536.2974866
2966,160923924.22797495
2967,155386143.95791605
2968,150317328.2511261
2969,167604672.93665576
2970,463640143.474619
2971,156848392.6650674
2972,144844119.08386946
2973,136121937.68899715
2974,192574035.138506
2975,168807304.73905572
2976,137932722.2450428
2977,80693349.37328935
2978,217151242.5891469
2979,222684587.54196054
2980,111522804.58672813
2981,195178098.5504463
2982,263201684.78786507
2983,327635384.82969594
2984,182376136.3193575
2985,136490236.99422532
2986,175785014.540147
2987,183431199.1226757
2988,184787969.64786267
2989,181772702.36151436
2990,321393710.4463378
2991,199994699.71883807
2992,173355743.6798759
2993,270894329.6773661
2994,161094771.53806123
2995,161615665.60072166
2996,238087992.11146033
2997,177810830.72656336
2998,168205906.19543496
2999,264474138.3690874
